start...
Finetuning mode
Load outputs/2023-03-21-09-45-01/trained_model/tetris_epoch2983_score41400.pt...
Epoch: 184 / 5000, Score: 12100,  block: 228,  Reward: 7.1 Cleared lines: 75
Epoch: 185 / 5000, Score: 15800,  block: 300,  Reward: 9.0 Cleared lines: 102
Epoch: 186 / 5000, Score: 400,  block: 72,  Reward: -0.1 Cleared lines: 13
Epoch: 187 / 5000, Score: -1300,  block: 38,  Reward: -1.0 Cleared lines: 0
Epoch: 188 / 5000, Score: 4700,  block: 120,  Reward: 2.3 Cleared lines: 34
Epoch: 189 / 5000, Score: 5700,  block: 150,  Reward: 2.8 Cleared lines: 43
Epoch: 190 / 5000, Score: 5400,  block: 157,  Reward: 2.7 Cleared lines: 45
Epoch: 191 / 5000, Score: 8000,  block: 153,  Reward: 4.7 Cleared lines: 47
Epoch: 192 / 5000, Score: 3600,  block: 129,  Reward: 1.4 Cleared lines: 36
Epoch: 193 / 5000, Score: 2900,  block: 104,  Reward: 1.1 Cleared lines: 30
Epoch: 194 / 5000, Score: 17000,  block: 291,  Reward: 10.3 Cleared lines: 100
Epoch: 195 / 5000, Score: 1700,  block: 102,  Reward: 0.5 Cleared lines: 26
Epoch: 196 / 5000, Score: -1300,  block: 35,  Reward: -1.0 Cleared lines: 0
Epoch: 197 / 5000, Score: 1100,  block: 79,  Reward: 0.2 Cleared lines: 18
Epoch: 198 / 5000, Score: -600,  block: 51,  Reward: -0.7 Cleared lines: 5
Epoch: 199 / 5000, Score: 8400,  block: 174,  Reward: 4.5 Cleared lines: 53
Epoch: 200 / 5000, Score: 5000,  block: 146,  Reward: 2.5 Cleared lines: 42
Epoch: 201 / 5000, Score: -200,  block: 59,  Reward: -0.4 Cleared lines: 9
Epoch: 202 / 5000, Score: 2100,  block: 83,  Reward: 0.7 Cleared lines: 18
Epoch: 203 / 5000, Score: 7700,  block: 168,  Reward: 4.2 Cleared lines: 51
Epoch: 204 / 5000, Score: 0,  block: 53,  Reward: -0.3 Cleared lines: 8
Epoch: 205 / 5000, Score: 2300,  block: 93,  Reward: 0.8 Cleared lines: 22
Epoch: 206 / 5000, Score: 9300,  block: 179,  Reward: 5.3 Cleared lines: 57
Epoch: 207 / 5000, Score: 100,  block: 48,  Reward: 0.1 Cleared lines: 5
Epoch: 208 / 5000, Score: 4700,  block: 130,  Reward: 2.7 Cleared lines: 37
Epoch: 209 / 5000, Score: 1000,  block: 82,  Reward: 0.1 Cleared lines: 17
Epoch: 210 / 5000, Score: 1000,  block: 75,  Reward: 0.2 Cleared lines: 14
Epoch: 211 / 5000, Score: 4600,  block: 124,  Reward: 1.9 Cleared lines: 36
Epoch: 212 / 5000, Score: 1000,  block: 72,  Reward: 0.2 Cleared lines: 17
Epoch: 213 / 5000, Score: 5300,  block: 164,  Reward: 2.3 Cleared lines: 51
Epoch: 214 / 5000, Score: 2800,  block: 94,  Reward: 1.4 Cleared lines: 22
Epoch: 215 / 5000, Score: 700,  block: 63,  Reward: 0.4 Cleared lines: 10
Epoch: 216 / 5000, Score: 600,  block: 70,  Reward: -0.0 Cleared lines: 12
Epoch: 217 / 5000, Score: 3900,  block: 139,  Reward: 1.6 Cleared lines: 39
Epoch: 218 / 5000, Score: -1300,  block: 40,  Reward: -1.0 Cleared lines: 0
Epoch: 219 / 5000, Score: -300,  block: 55,  Reward: -0.5 Cleared lines: 6
Epoch: 220 / 5000, Score: 4400,  block: 125,  Reward: 2.2 Cleared lines: 35
Epoch: 221 / 5000, Score: 11400,  block: 278,  Reward: 5.3 Cleared lines: 94
Epoch: 222 / 5000, Score: 2500,  block: 96,  Reward: 1.2 Cleared lines: 24
Epoch: 223 / 5000, Score: 6800,  block: 158,  Reward: 3.7 Cleared lines: 49
Epoch: 224 / 5000, Score: -1300,  block: 35,  Reward: -1.0 Cleared lines: 0
Epoch: 225 / 5000, Score: 11500,  block: 240,  Reward: 6.1 Cleared lines: 80
Epoch: 226 / 5000, Score: -200,  block: 66,  Reward: -0.4 Cleared lines: 9
Epoch: 227 / 5000, Score: 3400,  block: 100,  Reward: 1.7 Cleared lines: 26
Epoch: 228 / 5000, Score: 1000,  block: 93,  Reward: 0.2 Cleared lines: 22
Epoch: 229 / 5000, Score: -1300,  block: 36,  Reward: -1.0 Cleared lines: 0
Epoch: 230 / 5000, Score: 10500,  block: 275,  Reward: 4.9 Cleared lines: 94
